cliente_id,idade,segmento_cliente,tempo_de_conta_meses,renda_mensal_estimada,score_relacionamento,tem_cartao_pre_pago
6290,57,baixa_renda,72,"1383,74",baixo,False
6291,63,digital,160,"8262,10",baixo,True
6292,41,digital,196,"17662,32",baixo,False
6293,52,universitario,109,"548,33",medio,True
6294,61,baixa_renda,125,"1017,39",medio,False
6295,65,universitario,71,"598,12",baixo,False
6296,40,digital,39,"13235,90",alto,False
6297,34,digital,176,"11458,09",baixo,False
6298,18,universitario,91,"546,89",baixo,False
6299,72,digital,37,"9994,54",medio,False
6300,48,universitario,188,"507,50",medio,False
6301,48,baixa_renda,81,"919,20",alto,True
6302,59,alta_renda,202,"38354,91",medio,False
6303,74,varejo_tradicional,132,"5893,01",baixo,True
6304,72,varejo_tradicional,23,"4915,31",alto,False
6305,59,varejo_tradicional,142,"5451,56",alto,False
6306,70,universitario,5,"507,63",alto,False
6307,73,digital,194,"9373,84",alto,True
6308,51,varejo_tradicional,110,"4797,00",baixo,False
6309,26,varejo_tradicional,152,"4694,31",alto,False
6310,39,varejo_tradicional,18,"6802,99",alto,False
6311,30,varejo_tradicional,27,"4635,59",medio,False
6312,42,varejo_tradicional,24,"7155,71",medio,False
6313,65,universitario,29,"558,75",medio,False
6314,35,varejo_tradicional,139,"6073,45",baixo,False
6315,68,varejo_tradicional,146,"4369,82",medio,False
6316,29,baixa_renda,123,"1299,21",alto,False
6317,57,baixa_renda,128,"1252,26",medio,False
6318,34,varejo_tradicional,112,"4609,81",medio,False
6319,32,varejo_tradicional,117,"5279,61",medio,False
6320,59,universitario,132,"589,25",baixo,False
6321,32,digital,33,"10972,24",medio,False
6322,32,varejo_tradicional,206,"5226,36",medio,True
6323,72,varejo_tradicional,236,"5760,04",baixo,False
6324,56,varejo_tradicional,42,"7284,45",alto,False
6325,30,digital,160,"12273,19",alto,True
6326,34,baixa_renda,179,"1374,29",baixo,False
6327,49,universitario,125,"491,38",medio,False
6328,26,digital,4,"13795,46",medio,True
6329,57,digital,20,"8812,71",medio,True
6330,37,digital,213,"9410,01",medio,True
6331,43,digital,195,"9036,90",medio,False
6332,44,varejo_tradicional,217,"5295,62",medio,True
6333,38,universitario,68,"615,66",baixo,False
6334,35,baixa_renda,190,"1332,41",medio,False
6335,30,digital,58,"14858,39",medio,False
6336,33,baixa_renda,175,"1343,49",baixo,False
6337,26,digital,203,"14570,03",medio,False
6338,29,digital,80,"10730,52",baixo,False
6339,61,varejo_tradicional,187,"3062,18",medio,True
6340,55,universitario,228,"441,94",baixo,True
6341,36,baixa_renda,134,"1333,15",medio,False
6342,24,universitario,95,"547,80",alto,True
6343,74,varejo_tradicional,168,"3550,58",medio,False
6344,52,varejo_tradicional,205,"5561,03",medio,False
6345,65,digital,151,"11820,44",medio,True
6346,35,digital,180,"14619,19",alto,False
6347,33,digital,4,"11396,67",medio,False
6348,72,alta_renda,165,"41839,42",baixo,False
6349,56,universitario,170,"525,97",alto,False
6350,21,digital,229,"13730,68",baixo,False
6351,42,varejo_tradicional,44,"3926,79",alto,False
6352,49,varejo_tradicional,225,"5308,04",medio,False
6353,57,universitario,125,"523,16",baixo,False
6354,30,baixa_renda,42,"1438,59",alto,True
6355,62,universitario,29,"490,89",baixo,True
6356,34,digital,229,"11146,25",baixo,False
6357,66,varejo_tradicional,147,"6153,59",medio,False
6358,54,alta_renda,212,"44306,24",medio,False
6359,23,alta_renda,160,"39521,04",baixo,True
6360,36,digital,44,"14563,04",medio,False
6361,30,varejo_tradicional,55,"4773,19",medio,True
6362,74,digital,80,"12017,39",baixo,False
6363,43,baixa_renda,133,"1189,21",medio,False
6364,31,universitario,113,"464,15",alto,False
6365,48,universitario,174,"459,52",alto,False
6366,71,varejo_tradicional,204,"6238,85",baixo,False
6367,21,varejo_tradicional,173,"5976,76",medio,False
6368,56,varejo_tradicional,21,"4420,98",alto,False
6369,25,alta_renda,78,"34204,98",alto,True
6370,42,digital,229,"10668,62",medio,False
6371,30,universitario,150,"493,72",baixo,False
6372,49,varejo_tradicional,30,"5665,87",baixo,False
6373,55,alta_renda,23,"35078,56",medio,False
6374,55,baixa_renda,5,"1096,86",baixo,False
6375,73,varejo_tradicional,63,"6783,42",medio,False
6376,45,baixa_renda,221,"1015,91",baixo,False
6377,70,varejo_tradicional,59,"4808,20",alto,False
6378,47,varejo_tradicional,222,"6930,34",baixo,False
6379,20,varejo_tradicional,82,"6063,35",medio,False
6380,45,alta_renda,238,"41623,33",medio,False
6381,20,alta_renda,52,"34532,72",medio,False
6382,62,varejo_tradicional,65,"3941,59",medio,False
6383,71,universitario,39,"571,83",medio,False
6384,51,universitario,209,"624,36",baixo,False
6385,33,baixa_renda,3,"1442,49",baixo,False
6386,39,varejo_tradicional,170,"4394,48",medio,False
6387,49,digital,71,"9284,94",baixo,False
6388,55,universitario,155,"531,15",baixo,True
6389,25,varejo_tradicional,156,"6553,13",baixo,True
6390,72,digital,236,"14167,69",medio,False
6391,25,universitario,182,"497,93",medio,False
6392,74,varejo_tradicional,223,"7282,73",baixo,False
6393,23,alta_renda,15,"30019,58",baixo,False
6394,31,varejo_tradicional,181,"6488,00",medio,True
6395,49,alta_renda,72,"37465,08",medio,False
6396,52,varejo_tradicional,70,"5850,87",medio,False
6397,27,varejo_tradicional,220,"5492,68",alto,False
6398,20,varejo_tradicional,4,"4937,96",medio,False
6399,29,universitario,94,"531,43",medio,False
6400,66,universitario,235,"390,25",medio,False
6401,48,varejo_tradicional,145,"5670,26",medio,False
6402,46,varejo_tradicional,34,"5130,49",baixo,False
6403,22,digital,124,"14056,46",medio,False
6404,69,digital,134,"8593,66",medio,False
6405,42,universitario,36,"492,91",medio,False
6406,58,varejo_tradicional,99,"4759,68",baixo,False
6407,48,digital,231,"13176,62",medio,True
6408,38,universitario,167,"540,52",medio,False
6409,37,alta_renda,80,"34953,26",medio,False
6410,56,universitario,66,"536,66",baixo,False
6411,39,varejo_tradicional,136,"7379,25",medio,False
6412,21,varejo_tradicional,143,"3932,71",alto,True
6413,30,digital,191,"9640,57",medio,False
6414,62,digital,91,"8678,87",baixo,False
6415,59,baixa_renda,80,"1079,92",medio,True
6416,67,universitario,193,"573,36",alto,False
6417,66,digital,59,"8519,09",medio,False
6418,37,digital,10,"8125,79",baixo,False
6419,69,digital,7,"12290,72",medio,False
6420,30,varejo_tradicional,112,"4976,22",medio,True
6421,34,varejo_tradicional,202,"5509,75",medio,False
6422,71,digital,76,"9144,93",medio,False
6423,53,varejo_tradicional,209,"4939,81",medio,True
6424,50,varejo_tradicional,237,"6512,28",baixo,False
6425,18,varejo_tradicional,12,"6122,72",medio,True
6426,32,varejo_tradicional,79,"5319,86",medio,False
6427,30,varejo_tradicional,46,"5206,93",medio,False
6428,34,universitario,32,"555,15",baixo,True
6429,41,digital,160,"14050,45",medio,False
6430,25,digital,115,"15135,81",baixo,True
6431,67,digital,218,"11149,27",medio,False
6432,44,alta_renda,206,"37554,53",baixo,False
6433,62,varejo_tradicional,114,"5171,56",baixo,True
6434,40,digital,126,"9452,96",medio,True
6435,63,varejo_tradicional,90,"5969,17",alto,False
6436,25,digital,61,"10726,49",alto,True
6437,25,alta_renda,197,"36232,40",medio,False
6438,43,universitario,61,"618,26",medio,False
6439,64,universitario,102,"570,07",baixo,True
6440,30,digital,114,"7065,17",baixo,False
6441,56,universitario,174,"562,07",medio,False
6442,54,varejo_tradicional,196,"6573,99",alto,True
6443,66,digital,92,"10947,40",alto,True
6444,45,digital,183,"12554,31",alto,True
6445,42,varejo_tradicional,129,"6014,41",alto,False
6446,33,varejo_tradicional,205,"4958,65",baixo,False
6447,72,baixa_renda,107,"1311,04",alto,False
6448,19,varejo_tradicional,195,"3873,56",medio,False
6449,71,varejo_tradicional,49,"5150,32",alto,False
6450,35,digital,25,"13673,79",medio,False
6451,34,varejo_tradicional,234,"5305,25",medio,False
6452,47,universitario,16,"504,30",baixo,False
6453,56,digital,213,"10345,02",baixo,True
6454,30,universitario,141,"469,28",medio,False
6455,49,varejo_tradicional,180,"4674,42",alto,False
6456,67,universitario,108,"510,47",baixo,False
6457,46,baixa_renda,164,"1418,84",baixo,True
6458,63,varejo_tradicional,200,"4207,11",baixo,False
6459,47,varejo_tradicional,44,"5448,13",baixo,False
6460,35,baixa_renda,83,"1170,07",baixo,True
6461,30,varejo_tradicional,47,"4289,18",baixo,True
6462,60,digital,124,"12243,40",baixo,False
6463,38,varejo_tradicional,80,"7368,98",alto,False
6464,47,varejo_tradicional,76,"3156,68",alto,True
6465,38,varejo_tradicional,20,"4520,52",medio,True
6466,65,digital,146,"7636,57",alto,False
6467,72,universitario,182,"517,24",baixo,True
6468,34,varejo_tradicional,12,"4486,89",medio,True
6469,57,baixa_renda,112,"1088,66",medio,False
6470,36,digital,153,"7632,49",baixo,True
6471,69,alta_renda,60,"35068,90",medio,False
6472,32,alta_renda,75,"37214,73",alto,False
6473,26,universitario,214,"532,69",baixo,True
6474,69,alta_renda,110,"35228,08",baixo,True
6475,27,universitario,34,"504,27",alto,True
6476,61,baixa_renda,141,"1106,22",baixo,False
6477,48,varejo_tradicional,238,"5363,25",medio,False
6478,70,varejo_tradicional,166,"3463,85",alto,False
6479,40,universitario,140,"488,70",alto,False
6480,69,digital,231,"12843,01",alto,True
6481,47,baixa_renda,36,"1217,28",medio,False
6482,50,baixa_renda,28,"1258,19",baixo,False
6483,74,varejo_tradicional,219,"4391,39",medio,False
6484,69,baixa_renda,39,"1254,38",medio,True
6485,26,varejo_tradicional,77,"5824,94",medio,False
6486,71,varejo_tradicional,171,"7701,00",alto,False
6487,64,digital,104,"7149,70",alto,False
6488,18,varejo_tradicional,91,"3764,69",medio,False
6489,61,digital,115,"12390,77",baixo,True
6490,52,digital,159,"12750,12",baixo,False
6491,28,varejo_tradicional,2,"5682,78",medio,False
6492,51,universitario,117,"583,00",baixo,False
6493,33,digital,82,"11949,98",baixo,False
6494,26,varejo_tradicional,90,"4150,75",medio,False
6495,49,varejo_tradicional,42,"5381,72",medio,False
6496,32,baixa_renda,31,"1467,47",medio,False
6497,29,baixa_renda,61,"1004,57",baixo,False
6498,50,varejo_tradicional,102,"5940,74",medio,False
6499,62,varejo_tradicional,56,"5116,78",baixo,False
6500,31,baixa_renda,214,"1499,70",medio,False
6501,74,digital,228,"15577,96",medio,False
6502,74,varejo_tradicional,83,"2535,60",medio,False
6503,25,digital,128,"11115,43",baixo,False
6504,25,digital,14,"11596,00",baixo,True
6505,44,universitario,14,"594,01",alto,True
6506,29,varejo_tradicional,157,"3548,43",baixo,True
6507,18,digital,209,"10728,79",medio,False
6508,60,varejo_tradicional,178,"4871,88",baixo,True
6509,57,alta_renda,50,"34692,22",baixo,False
6510,59,universitario,191,"584,00",baixo,False
6511,68,universitario,101,"578,35",alto,False
6512,28,universitario,201,"610,84",baixo,False
6513,56,digital,193,"9609,14",alto,False
6514,60,alta_renda,68,"31650,25",alto,False
6515,48,varejo_tradicional,71,"8088,27",medio,False
6516,34,baixa_renda,11,"800,00",medio,False
6517,50,varejo_tradicional,14,"7306,34",alto,False
6518,49,varejo_tradicional,106,"6891,73",medio,False
6519,46,digital,211,"13753,80",medio,True
6520,38,universitario,104,"450,49",medio,False
6521,38,baixa_renda,131,"1212,03",baixo,False
6522,57,digital,128,"13290,26",baixo,False
6523,40,digital,8,"12119,96",alto,False
6524,73,alta_renda,221,"42481,78",medio,True
6525,23,varejo_tradicional,229,"5471,54",medio,False
6526,39,baixa_renda,171,"1484,40",medio,False
6527,67,digital,137,"10070,81",alto,False
6528,55,digital,19,"14336,54",medio,True
6529,54,varejo_tradicional,140,"5663,77",medio,False
6530,62,digital,155,"10939,70",medio,False
6531,68,varejo_tradicional,229,"4917,50",baixo,False
6532,71,varejo_tradicional,112,"5972,45",baixo,True
6533,25,varejo_tradicional,58,"4293,02",alto,True
6534,58,varejo_tradicional,25,"4323,89",alto,False
6535,66,digital,45,"9753,50",medio,False
6536,52,baixa_renda,102,"1366,63",medio,False
6537,68,varejo_tradicional,48,"6350,64",alto,False
6538,28,digital,50,"13902,62",medio,False
6539,41,digital,81,"13565,69",baixo,False
6540,66,digital,44,"17084,16",medio,False
6541,38,baixa_renda,59,"1015,04",baixo,False
6542,68,digital,161,"11440,36",alto,False
6543,19,baixa_renda,103,"1320,32",medio,True
6544,57,digital,78,"10000,50",baixo,False
6545,36,digital,156,"14602,37",alto,True
6546,56,digital,18,"7596,55",alto,False
6547,45,baixa_renda,183,"1348,10",medio,False
6548,34,alta_renda,161,"41130,10",medio,False
6549,23,digital,116,"10727,46",medio,False
6550,36,baixa_renda,106,"1345,82",medio,True
6551,73,varejo_tradicional,143,"6942,00",medio,True
6552,55,alta_renda,189,"36696,48",medio,True
6553,45,varejo_tradicional,11,"4029,99",alto,False
6554,19,varejo_tradicional,164,"6314,23",medio,False
6555,55,varejo_tradicional,143,"7927,95",baixo,True
6556,72,alta_renda,181,"31732,24",baixo,True
6557,54,baixa_renda,62,"1117,77",baixo,False
6558,68,alta_renda,48,"38389,35",medio,False
6559,69,baixa_renda,94,"1356,41",baixo,False
6560,21,digital,143,"8820,45",alto,False
6561,39,alta_renda,191,"39008,57",alto,False
6562,43,alta_renda,87,"38785,75",alto,True
6563,66,digital,171,"13202,37",alto,False
6564,60,varejo_tradicional,50,"8724,74",baixo,False
6565,53,universitario,60,"428,34",medio,True
6566,30,alta_renda,59,"42931,80",medio,False
6567,69,baixa_renda,15,"1194,70",baixo,False
6568,49,baixa_renda,29,"1611,11",alto,False
6569,34,alta_renda,203,"32712,32",medio,False
6570,58,baixa_renda,237,"1752,00",baixo,False
6571,53,universitario,210,"545,49",baixo,False
6572,72,universitario,40,"599,75",medio,True
6573,63,varejo_tradicional,31,"7818,24",baixo,False
6574,36,digital,73,"13330,95",baixo,False
6575,52,digital,214,"10051,13",medio,False
6576,63,baixa_renda,11,"1456,89",alto,False
6577,57,digital,81,"10549,94",alto,False
6578,73,varejo_tradicional,225,"4215,55",medio,True
6579,45,varejo_tradicional,62,"5628,11",medio,True
6580,18,universitario,203,"516,28",alto,False
6581,59,digital,231,"14883,66",medio,False
6582,35,varejo_tradicional,136,"5729,87",medio,False
6583,65,varejo_tradicional,51,"4142,09",alto,False
6584,57,digital,57,"11266,41",medio,False
6585,50,varejo_tradicional,132,"7081,80",baixo,False
6586,29,varejo_tradicional,164,"4775,94",alto,False
6587,25,digital,147,"7680,16",medio,False
6588,41,digital,24,"9519,08",medio,False
6589,33,digital,41,"7915,68",medio,False
6590,67,varejo_tradicional,49,"8096,19",baixo,True
6591,21,baixa_renda,210,"1101,48",baixo,False
6592,55,digital,225,"9524,67",baixo,False
6593,61,varejo_tradicional,174,"6578,17",baixo,False
6594,44,varejo_tradicional,36,"4335,64",baixo,False
6595,26,varejo_tradicional,10,"5327,01",medio,False
6596,64,varejo_tradicional,78,"5052,71",alto,False
6597,33,varejo_tradicional,135,"6486,63",alto,True
6598,73,digital,140,"8620,42",baixo,False
6599,29,digital,86,"12847,52",alto,False
6600,48,digital,219,"14545,03",medio,False
6601,41,universitario,176,"552,92",medio,False
6602,72,varejo_tradicional,165,"4889,36",baixo,False
6603,31,alta_renda,203,"32618,00",medio,True
6604,62,varejo_tradicional,164,"6099,51",alto,False
6605,42,universitario,60,"605,29",medio,False
6606,51,varejo_tradicional,205,"6733,58",baixo,False
6607,20,baixa_renda,96,"1179,50",medio,False
6608,41,digital,8,"11535,60",baixo,False
6609,71,varejo_tradicional,135,"4218,49",medio,False
6610,59,digital,107,"15873,84",alto,False
6611,26,varejo_tradicional,171,"6009,56",medio,False
6612,43,universitario,58,"532,48",alto,False
6613,37,universitario,81,"527,12",alto,False
6614,57,varejo_tradicional,86,"6835,02",baixo,True
6615,27,digital,174,"9638,83",baixo,True
6616,36,varejo_tradicional,34,"6493,40",medio,True
6617,20,universitario,84,"507,36",baixo,True
6618,41,varejo_tradicional,117,"4898,32",medio,False
6619,22,digital,200,"10132,80",baixo,False
6620,20,alta_renda,22,"41497,36",medio,True
6621,44,varejo_tradicional,219,"6258,73",medio,False
6622,33,alta_renda,226,"34377,71",medio,False
6623,66,digital,149,"12305,23",medio,True
6624,32,varejo_tradicional,15,"6966,66",alto,True
6625,52,digital,133,"9165,34",baixo,True
6626,29,universitario,102,"475,12",medio,True
6627,58,digital,145,"12520,11",baixo,False
6628,70,varejo_tradicional,200,"6315,77",baixo,True
6629,61,varejo_tradicional,147,"7173,57",baixo,False
6630,43,universitario,5,"591,29",medio,True
6631,64,digital,23,"11953,61",medio,False
6632,51,digital,83,"12848,59",baixo,False
6633,40,varejo_tradicional,14,"4866,72",medio,False
6634,48,baixa_renda,10,"1541,92",baixo,False
6635,67,alta_renda,31,"43085,51",medio,False
6636,37,varejo_tradicional,141,"5210,62",medio,False
6637,29,varejo_tradicional,127,"6092,97",medio,False
6638,40,baixa_renda,150,"1085,77",medio,False
6639,21,baixa_renda,37,"1283,96",medio,True
6640,40,digital,167,"6861,99",baixo,False
6641,65,alta_renda,138,"30003,51",baixo,False
6642,72,digital,31,"9556,24",medio,False
6643,65,varejo_tradicional,171,"6699,17",medio,False
6644,18,universitario,99,"589,38",alto,True
6645,71,digital,205,"14441,56",alto,False
6646,42,alta_renda,222,"42248,90",alto,True
6647,19,varejo_tradicional,226,"4987,44",alto,False
6648,47,digital,164,"14470,15",medio,False
6649,20,universitario,35,"455,93",baixo,True
6650,38,varejo_tradicional,111,"6703,92",baixo,True
6651,42,digital,68,"14315,94",alto,False
6652,37,baixa_renda,183,"1148,35",baixo,True
6653,66,digital,117,"7646,02",baixo,False
6654,69,digital,196,"9888,92",medio,True
6655,39,baixa_renda,126,"1233,59",medio,True
6656,38,varejo_tradicional,175,"3960,56",medio,False
6657,50,alta_renda,6,"32633,93",medio,True
6658,69,universitario,119,"485,28",medio,False
6659,55,digital,156,"11481,62",medio,False
6660,32,digital,30,"12134,18",medio,False
6661,63,alta_renda,155,"31959,98",baixo,False
6662,69,varejo_tradicional,69,"6072,92",alto,False
6663,32,varejo_tradicional,108,"5246,36",medio,True
6664,63,varejo_tradicional,167,"7216,52",medio,False
6665,42,varejo_tradicional,35,"7052,12",medio,False
6666,38,digital,103,"11660,10",medio,False
6667,41,alta_renda,44,"50942,52",medio,False
6668,74,baixa_renda,143,"1443,20",baixo,False
6669,22,varejo_tradicional,211,"6999,83",baixo,False
6670,23,digital,222,"10356,65",baixo,False
6671,66,universitario,230,"573,32",alto,False
6672,60,varejo_tradicional,160,"6172,83",medio,False
6673,65,baixa_renda,232,"1166,60",baixo,False
6674,61,baixa_renda,29,"1383,13",medio,False
